"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-20","0.00","0.0","0.0","57","64","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-21","0.00","0.0","0.0","54","61","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-22","0.00","0.0","0.0","54","61","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-23","0.00","0.0","0.0","51","55","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-24","0.00","0.0","0.0","51","59","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-25","0.35","0.0","0.0","54","67","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-26","0.27","0.0","0.0","54","54","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-27","0.00","0.0","0.0","53","61","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-28","0.13","0.0","0.0","54","57","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-29","0.07","0.0","0.0","56","59","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-30","0.76","0.0","0.0","58","63","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-31","1.30","0.0","0.0","57","60","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-01","1.03","0.0","0.0","53","54","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-02","0.01","0.0","0.0","51","52","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-03","0.03","0.0","0.0","47","51","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-04","0.00","0.0","0.0","44","50","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-05","0.05","0.0","0.0","48","53","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-06","0.00","0.0","0.0","50","60","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-07","0.50","0.0","0.0","53","54","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-08","0.26","0.0","0.0","50","52","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-09","0.13","0.0","0.0","47","50","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-10","0.05","0.0","0.0","45","52","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-11","0.06","0.0","0.0","49","52","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-12","0.39","0.0","0.0","45","52","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-13","1.32","0.0","0.0","52","56","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-14","1.86","0.0","0.0","49","49","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-15","0.88","0.0","0.0","42","48","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-16","0.08","0.0","0.0","41","48","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-17","1.16","0.0","0.0","50","56","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-18","0.06","0.0","0.0","45","48","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-19","0.08","0.0","0.0","44","48","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-20","0.00","0.0","0.0","39","47","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-21","0.00","0.0","0.0","40","48","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-22","0.00","0.0","0.0","40","50","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-23","0.12","0.0","0.0","39","44","32"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-24","0.28","0.0","0.0","41","44","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-25","0.00","0.0","0.0","38","45","32"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-26","0.00","0.0","0.0","38","49","30"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-27","0.00","0.0","0.0","38","49","29"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-28","0.00","0.0","0.0","36","45","27"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-29","0.00","0.0","0.0","34","35","28"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-30","0.02","0.0","0.0","32","42","25"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-01","0.48","0.0","0.0","42","50","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-02","0.10","0.0","0.0","43","51","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-03","0.50","0.0","0.0","49","60","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-04","0.08","0.0","0.0","48","51","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-05","0.62","0.0","0.0","46","50","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-06","0.44","0.0","0.0","48","55","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-07","1.08","0.0","0.0","49","52","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-08","2.13","0.0","0.0","52","60","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-09","0.53","0.0","0.0","52","54","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-10","0.37","0.0","0.0","49","53","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-11","0.01","0.0","0.0","45","49","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-12","0.63","0.0","0.0","44","48","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-13","0.05","0.0","0.0","45","46","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-14","0.00","0.0","0.0","43","46","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-15","0.06","0.0","0.0","38","44","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-16","0.14","0.0","0.0","42","43","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-17","0.86","0.0","0.0","40","44","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-18","0.73","0.0","0.0","43","48","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-19","0.00","0.0","0.0","41","47","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-20","0.17","0.0","0.0","44","46","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-21","1.08","0.0","0.0","40","42","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-22","0.18","0.0","0.0","41","46","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-23","0.24","0.0","0.0","40","41","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-24","0.10","0.0","0.0","39","42","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-25","0.23","0.0","0.0","38","41","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-26","0.00","0.0","0.0","36","40","32"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-27","0.34","0.0","0.0","38","40","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-28","0.06","0.0","0.0","37","41","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-29","0.00","0.0","0.0","39","45","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-30","0.00","0.0","0.0","36","42","30"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-12-31","0.00","0.0","0.0","34","42","28"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-01","0.00","0.0","0.0","36","46","28"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-02","0.00","0.0","0.0","33","42","25"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-03","0.02","0.0","0.0","37","40","31"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-04","0.15","0.0","0.0","36","38","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-05","0.11","0.0","0.0","38","46","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-06","0.00","0.0","0.0","44","53","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-07","0.00","0.0","0.0","41","44","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-08","0.00","0.0","0.0","42","48","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-09","0.00","0.0","0.0","39","49","30"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-10","0.00","0.0","0.0","43","52","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-11","0.16","0.0","0.0","41","47","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-12","0.51","0.0","0.0","45","48","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-13","0.75","0.0","0.0","47","54","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-14","0.00","0.0","0.0","42","48","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-15","0.05","0.0","0.0","40","47","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-16","0.40","0.0","0.0","46","52","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-17","0.33","0.0","0.0","47","49","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-18","0.06","0.0","0.0","47","52","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-19","0.49","0.0","0.0","45","47","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-20","0.27","0.0","0.0","44","50","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-21","1.15","0.0","0.0","47","53","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-22","0.26","0.0","0.0","51","55","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-23","0.77","0.0","0.0","45","46","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-24","0.00","0.0","0.0","44","50","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-25","0.00","0.0","0.0","44","55","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-26","0.30","0.0","0.0","49","56","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-27","0.82","0.0","0.0","52","58","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-28","0.61","0.0","0.0","53","56","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-29","0.19","0.0","0.0","47","49","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-30","0.05","0.0","0.0","42","46","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-01-31","0.00","0.0","0.0","40","45","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-01","0.01","0.0","0.0","41","45","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-02","0.01","0.0","0.0","41","50","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-03","0.53","0.0","0.0","43","47","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-04","0.33","0.0","0.0","44","49","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-05","0.14","0.0","0.0","46","52","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-06","0.00","0.0","0.0","46","48","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-07","0.00","0.0","0.0","43","52","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-08","0.00","0.0","0.0","46","59","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-09","0.00","0.0","0.0","48","63","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-10","0.13","0.0","0.0","52","56","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-11","0.48","0.0","0.0","50","55","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-12","0.80","0.0","0.0","52","57","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-13","0.49","0.0","0.0","48","50","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-14","0.15","0.0","0.0","48","53","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-15","0.46","0.0","0.0","52","54","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-16","0.00","0.0","0.0","51","54","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-17","0.47","0.0","0.0","52","63","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-18","0.12","0.0","0.0","49","51","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-19","0.40","0.0","0.0","47","50","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-20","0.00","0.0","0.0","43","51","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-21","0.05","0.0","0.0","42","50","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-22","0.17","0.0","0.0","45","51","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-23","0.00","0.0","0.0","44","58","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-24","0.02","0.0","0.0","51","57","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-25","0.00","0.0","0.0","49","62","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-26","0.17","0.0","0.0","52","57","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-27","0.13","0.0","0.0","50","56","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-28","0.82","0.0","0.0","49","50","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-02-29","0.09","0.0","0.0","45","53","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-01","0.81","0.0","0.0","49","57","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-02","0.28","0.0","0.0","47","54","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-03","0.03","0.0","0.0","51","58","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-04","0.16","0.0","0.0","49","55","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-05","0.19","0.0","0.0","52","64","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-06","0.16","0.0","0.0","53","59","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-07","0.20","0.0","0.0","45","51","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-08","0.14","0.0","0.0","44","53","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-09","0.93","0.0","0.0","46","55","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-10","0.23","0.0","0.0","50","55","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-11","0.32","0.0","0.0","45","60","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-12","0.15","0.0","0.0","47","50","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-13","0.62","0.0","0.0","44","54","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-14","0.25","0.0","0.0","42","47","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-15","0.00","0.0","0.0","42","50","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-16","0.00","0.0","0.0","45","53","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-17","0.00","0.0","0.0","44","57","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-18","0.00","0.0","0.0","53","63","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-19","0.00","0.0","0.0","55","61","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-20","0.17","0.0","0.0","52","54","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-21","0.34","0.0","0.0","50","55","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-22","0.00","0.0","0.0","48","55","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-23","0.23","0.0","0.0","48","51","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-24","0.00","0.0","0.0","47","52","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-25","0.00","0.0","0.0","47","56","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-26","0.13","0.0","0.0","49","58","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-27","0.18","0.0","0.0","50","55","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-28","0.00","0.0","0.0","44","55","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-29","0.00","0.0","0.0","49","63","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-30","0.00","0.0","0.0","54","68","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-03-31","0.00","0.0","0.0","58","71","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-01","0.00","0.0","0.0","59","71","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-02","0.00","0.0","0.0","54","62","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-03","0.16","0.0","0.0","54","68","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-04","0.03","0.0","0.0","54","58","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-05","0.00","0.0","0.0","49","56","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-06","0.00","0.0","0.0","53","69","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-07","0.00","0.0","0.0","59","78","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-08","0.00","0.0","0.0","63","76","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-09","0.00","0.0","0.0","56","64","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-10","0.00","0.0","0.0","53","58","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-11","0.00","0.0","0.0","52","58","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-12","0.32","0.0","0.0","52","57","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-13","0.10","0.0","0.0","48","58","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-14","0.15","0.0","0.0","51","59","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-15","0.00","0.0","0.0","51","59","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-16","0.00","0.0","0.0","53","67","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-17","0.00","0.0","0.0","60","80","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-18","0.00","0.0","0.0","70","89","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-19","0.00","0.0","0.0","71","84","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-20","0.00","0.0","0.0","67","81","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-21","0.00","0.0","0.0","62","72","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-22","0.00","0.0","0.0","60","62","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-23","0.01","0.0","0.0","56","64","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-24","0.30","0.0","0.0","52","55","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-25","0.11","0.0","0.0","48","59","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-26","0.00","0.0","0.0","51","59","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-27","0.00","0.0","0.0","53","63","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-28","0.00","0.0","0.0","55","63","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-29","0.01","0.0","0.0","53","61","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-04-30","0.00","0.0","0.0","55","67","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-01","0.00","0.0","0.0","61","79","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-02","0.00","0.0","0.0","71","87","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-03","0.00","0.0","0.0","67","72","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-04","0.00","0.0","0.0","58","60","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-05","0.00","0.0","0.0","57","68","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-06","0.00","0.0","0.0","63","77","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-07","0.00","0.0","0.0","67","82","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-08","0.03","0.0","0.0","60","66","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-09","0.00","0.0","0.0","54","67","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-10","0.00","0.0","0.0","60","75","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-11","0.00","0.0","0.0","65","80","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-12","0.00","0.0","0.0","64","76","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-13","0.00","0.0","0.0","65","84","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-14","0.02","0.0","0.0","61","58","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-15","0.02","0.0","0.0","54","56","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-16","0.06","0.0","0.0","54","59","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-17","0.00","0.0","0.0","58","69","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-18","0.00","0.0","0.0","60","65","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-19","0.50","0.0","0.0","54","63","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-20","0.00","0.0","0.0","54","66","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-21","0.21","0.0","0.0","56","58","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-22","0.00","0.0","0.0","56","66","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-23","0.00","0.0","0.0","58","66","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-05-24","0.00","0.0","0.0","59","66","55"
